city,state_id,state_name,county_name,lat,lng,population
Houma,LA,Louisiana,Terrebonne,29.5799,-90.7058,146174.0
Ponchatoula,LA,Louisiana,Tangipahoa,30.4404,-90.4428,7209.0
Monroe,LA,Louisiana,Ouachita,32.5184,-92.0775,117673.0
Carencro,LA,Louisiana,Lafayette,30.3115,-92.0385,8752.0
Gonzales,LA,Louisiana,Ascension,30.213,-90.9234,10832.0
Ruston,LA,Louisiana,Lincoln,32.5329,-92.6364,28371.0
Covington,LA,Louisiana,St. Tammany,30.4808,-90.1125,10310.0
Jonesboro,LA,Louisiana,Jackson,32.2348,-92.7098,5449.0
Gretna,LA,Louisiana,Jefferson,29.91,-90.0516,17897.0
Ferriday,LA,Louisiana,Concordia,31.6343,-91.5562,5625.0
Pineville,LA,Louisiana,Rapides,31.3414,-92.4096,14480.0
New Roads,LA,Louisiana,Pointe Coupee,30.6959,-91.4537,7687.0
Shreveport,LA,Louisiana,Caddo,32.4659,-93.7959,291749.0
Slidell,LA,Louisiana,St. Tammany,30.2881,-89.7828,94320.0
New Orleans,LA,Louisiana,Orleans,30.0687,-89.9288,1024421.0
Saint Gabriel,LA,Louisiana,Iberville,30.2536,-91.1013,7205.0
Patterson,LA,Louisiana,St. Mary,29.6909,-91.3096,6061.0
Natchitoches,LA,Louisiana,Natchitoches,31.7317,-93.0978,19759.0
Benton,LA,Louisiana,Bossier,32.6906,-93.74,5680.0
Lafayette,LA,Louisiana,Lafayette,30.2097,-92.0314,267376.0
West Monroe,LA,Louisiana,Ouachita,32.5121,-92.1513,12922.0
Harahan,LA,Louisiana,Jefferson,29.9374,-90.2031,9360.0
Hammond,LA,Louisiana,Tangipahoa,30.5059,-90.4561,69616.0
Springhill,LA,Louisiana,Webster,33.0019,-93.4613,5759.0
Gramercy,LA,Louisiana,St. James,30.061,-90.6929,14584.0
Grambling,LA,Louisiana,Lincoln,32.5276,-92.7124,5217.0
Rayne,LA,Louisiana,Acadia,30.2403,-92.2668,9599.0
Minden,LA,Louisiana,Webster,32.6187,-93.2762,12822.0
Kenner,LA,Louisiana,Jefferson,30.0109,-90.2549,67089.0
Central,LA,Louisiana,East Baton Rouge,30.5593,-91.0369,28529.0
Saint Martinville,LA,Louisiana,St. Martin,30.1264,-91.8319,7197.0
Marksville,LA,Louisiana,Avoyelles,31.1245,-92.0652,7273.0
Eunice,LA,Louisiana,St. Landry,30.4904,-92.4191,11803.0
Bogalusa,LA,Louisiana,Washington,30.7812,-89.8633,11894.0
Thibodaux,LA,Louisiana,Lafourche,29.7942,-90.8164,14610.0
Plaquemine,LA,Louisiana,Iberville,30.2834,-91.2429,6780.0
Ville Platte,LA,Louisiana,Evangeline,30.6901,-92.2745,9126.0
DeRidder,LA,Louisiana,Beauregard,30.8467,-93.2931,13934.0
Bastrop,LA,Louisiana,Morehouse,32.7749,-91.9058,13010.0
Mansfield,LA,Louisiana,De Soto,32.0355,-93.7004,5954.0
Winnsboro,LA,Louisiana,Franklin,32.1651,-91.721,5166.0
Alexandria,LA,Louisiana,Rapides,31.2923,-92.47,82995.0
Broussard,LA,Louisiana,Lafayette,30.1394,-91.9539,11507.0
Baker,LA,Louisiana,East Baton Rouge,30.5833,-91.1578,13628.0
Mandeville,LA,Louisiana,St. Tammany,30.375,-90.0906,95576.0
Donaldsonville,LA,Louisiana,Ascension,30.0954,-90.9925,16103.0
Baton Rouge,LA,Louisiana,East Baton Rouge,30.4422,-91.1314,589675.0
Abbeville,LA,Louisiana,Vermilion,29.9751,-92.1265,20139.0
Walker,LA,Louisiana,Livingston,30.4848,-90.8653,6404.0
Tallulah,LA,Louisiana,Madison,32.4067,-91.1916,8790.0
Morgan City,LA,Louisiana,St. Mary,29.7041,-91.1919,30061.0
Port Allen,LA,Louisiana,West Baton Rouge,30.4456,-91.2098,5102.0
Jeanerette,LA,Louisiana,Iberia,29.9157,-91.6758,6580.0
Leesville,LA,Louisiana,Vernon,31.1394,-93.2743,9131.0
Lake Charles,LA,Louisiana,Calcasieu,30.203,-93.215,153097.0
New Iberia,LA,Louisiana,Iberia,30.0049,-91.8203,30386.0
Franklin,LA,Louisiana,St. Mary,29.7851,-91.5098,13706.0
Bossier City,LA,Louisiana,Bossier,32.5227,-93.6665,68485.0
Scott,LA,Louisiana,Lafayette,30.2394,-92.0949,8733.0
Shelby,NC,North Carolina,Cleveland,35.289,-81.5416,27288.0
Roanoke Rapids,NC,North Carolina,Halifax,36.4453,-77.6491,23546.0
Marvin,NC,North Carolina,Union,34.989,-80.8034,6377.0
Wake Forest,NC,North Carolina,Wake,35.963,-78.5144,40112.0
New Bern,NC,North Carolina,Craven,35.0956,-77.0723,51491.0
Burlington,NC,North Carolina,Alamance,36.0761,-79.4692,126491.0
Hamlet,NC,North Carolina,Richmond,34.8891,-79.7098,6391.0
Black Mountain,NC,North Carolina,Buncombe,35.6142,-82.3275,8384.0
Waynesville,NC,North Carolina,Haywood,35.4853,-82.9996,9958.0
Swansboro,NC,North Carolina,Onslow,34.6958,-77.1357,19459.0
Davidson,NC,North Carolina,Mecklenburg,35.4861,-80.8272,12452.0
Mount Holly,NC,North Carolina,Gaston,35.3079,-81.0132,14495.0
Forest City,NC,North Carolina,Rutherford,35.3339,-81.8702,25817.0
Elizabeth City,NC,North Carolina,Pasquotank,36.2946,-76.2357,22934.0
Roxboro,NC,North Carolina,Person,36.3905,-78.9811,9644.0
Weddington,NC,North Carolina,Union,35.0228,-80.7383,10642.0
Oak Ridge,NC,North Carolina,Guilford,36.1737,-79.9918,6827.0
Wesley Chapel,NC,North Carolina,Union,34.9985,-80.6904,8596.0
Zebulon,NC,North Carolina,Wake,35.8311,-78.3185,5159.0
Williamston,NC,North Carolina,Martin,35.8469,-77.0659,5328.0
Laurinburg,NC,North Carolina,Scotland,34.7597,-79.4781,20514.0
Clayton,NC,North Carolina,Johnston,35.6591,-78.4477,20260.0
Summerfield,NC,North Carolina,Guilford,36.1972,-79.8999,11033.0
Whiteville,NC,North Carolina,Columbus,34.3306,-78.7014,7605.0
King,NC,North Carolina,Stokes,36.2767,-80.356,7025.0
Salisbury,NC,North Carolina,Rowan,35.6658,-80.4911,34001.0
Monroe,NC,North Carolina,Union,35.0062,-80.5593,34818.0
Pinehurst,NC,North Carolina,Moore,35.1922,-79.4682,44070.0
Albemarle,NC,North Carolina,Stanly,35.36,-80.1921,16929.0
Smithfield,NC,North Carolina,Johnston,35.5139,-78.3496,30375.0
Trinity,NC,North Carolina,Randolph,35.8756,-80.0093,6671.0
Conover,NC,North Carolina,Catawba,35.7156,-81.2169,8331.0
Winterville,NC,North Carolina,Pitt,35.5288,-77.3993,9447.0
Hickory,NC,North Carolina,Catawba,35.7425,-81.323,215120.0
Charlotte,NC,North Carolina,Mecklenburg,35.208,-80.8308,1438351.0
Mint Hill,NC,North Carolina,Mecklenburg,35.1781,-80.6538,26236.0
Newton,NC,North Carolina,Catawba,35.6631,-81.2333,13042.0
Rolesville,NC,North Carolina,Wake,35.9249,-78.4654,6962.0
Archer Lodge,NC,North Carolina,Johnston,35.6909,-78.3744,14907.0
Marion,NC,North Carolina,McDowell,35.6776,-82.0016,13383.0
Pineville,NC,North Carolina,Mecklenburg,35.0864,-80.8915,8593.0
Stokesdale,NC,North Carolina,Guilford,36.2318,-79.9833,5336.0
Tabor City,NC,North Carolina,Columbus,34.154,-78.8739,6401.0
Clinton,NC,North Carolina,Sampson,35.0007,-78.3322,9577.0
Thomasville,NC,North Carolina,Davidson,35.8813,-80.0807,27030.0
Butner,NC,North Carolina,Granville,36.1285,-78.7501,17224.0
Elon,NC,North Carolina,Alamance,36.1009,-79.5083,10147.0
Raleigh,NC,North Carolina,Wake,35.8323,-78.6441,1005457.0
Sanford,NC,North Carolina,Lee,35.4822,-79.1773,34339.0
Selma,NC,North Carolina,Johnston,35.5436,-78.2954,6589.0
Carolina Beach,NC,North Carolina,New Hanover,34.0396,-77.8966,6211.0
Asheboro,NC,North Carolina,Randolph,35.7159,-79.8128,39496.0
Holly Springs,NC,North Carolina,Wake,35.6544,-78.8392,33260.0
Matthews,NC,North Carolina,Mecklenburg,35.1196,-80.7101,31495.0
Havelock,NC,North Carolina,Craven,34.9078,-76.8985,21083.0
Manteo,NC,North Carolina,Dare,35.9013,-75.661,5297.0
Woodfin,NC,North Carolina,Buncombe,35.6454,-82.5911,6383.0
Rocky Mount,NC,North Carolina,Nash,35.9675,-77.8047,65851.0
Concord,NC,North Carolina,Cabarrus,35.3939,-80.6358,244273.0
Kill Devil Hills,NC,North Carolina,Dare,36.0167,-75.6699,20345.0
Hendersonville,NC,North Carolina,Henderson,35.3239,-82.4579,13840.0
Fletcher,NC,North Carolina,Henderson,35.4315,-82.5038,8079.0
Angier,NC,North Carolina,Harnett,35.5069,-78.7395,5096.0
Mebane,NC,North Carolina,Alamance,36.0894,-79.2734,14117.0
Boone,NC,North Carolina,Watauga,36.2109,-81.6673,25039.0
Kannapolis,NC,North Carolina,Cabarrus,35.4766,-80.6391,47839.0
Leland,NC,North Carolina,Brunswick,34.2035,-78.0293,18843.0
Goldsboro,NC,North Carolina,Wayne,35.3777,-77.9721,59969.0
Chapel Hill,NC,North Carolina,Orange,35.9271,-79.0387,59246.0
Wadesboro,NC,North Carolina,Anson,34.9646,-80.0746,5445.0
Wilson,NC,North Carolina,Wilson,35.7311,-77.9284,49644.0
Henderson,NC,North Carolina,Vance,36.3259,-78.4155,20584.0
Dunn,NC,North Carolina,Harnett,35.311,-78.6132,15798.0
Pembroke,NC,North Carolina,Robeson,34.6777,-79.1945,7526.0
Lexington,NC,North Carolina,Davidson,35.8017,-80.2682,19105.0
Washington,NC,North Carolina,Beaufort,35.5587,-77.0546,16526.0
Knightdale,NC,North Carolina,Wake,35.7921,-78.4968,14794.0
Brevard,NC,North Carolina,Transylvania,35.2437,-82.7266,13486.0
Mount Airy,NC,North Carolina,Surry,36.5084,-80.6156,19379.0
Taylorsville,NC,North Carolina,Alexander,35.9175,-81.1756,5392.0
Gibsonville,NC,North Carolina,Guilford,36.0989,-79.5425,7029.0
Statesville,NC,North Carolina,Iredell,35.784,-80.8713,26506.0
Cornelius,NC,North Carolina,Mecklenburg,35.4733,-80.8833,28515.0
Aberdeen,NC,North Carolina,Moore,35.1345,-79.4314,7502.0
Lenoir,NC,North Carolina,Caldwell,35.9059,-81.5269,17973.0
Mills River,NC,North Carolina,Henderson,35.3855,-82.5854,7168.0
Cary,NC,North Carolina,Wake,35.7815,-78.8162,162320.0
Stallings,NC,North Carolina,Union,35.108,-80.6607,15378.0
Fayetteville,NC,North Carolina,Cumberland,35.0847,-78.9777,316764.0
Wendell,NC,North Carolina,Wake,35.7823,-78.3963,15242.0
Garner,NC,North Carolina,Wake,35.6949,-78.6212,28776.0
Kinston,NC,North Carolina,Lenoir,35.2748,-77.5937,28072.0
Morganton,NC,North Carolina,Burke,35.7407,-81.7002,16665.0
Southern Pines,NC,North Carolina,Moore,35.1922,-79.4042,13782.0
Nashville,NC,North Carolina,Nash,35.9678,-77.9547,5528.0
Harrisburg,NC,North Carolina,Cabarrus,35.3145,-80.6495,15349.0
Oxford,NC,North Carolina,Granville,36.3156,-78.585,9573.0
Gastonia,NC,North Carolina,Gaston,35.2495,-81.1856,178477.0
Reidsville,NC,North Carolina,Rockingham,36.3379,-79.6726,13541.0
Graham,NC,North Carolina,Alamance,36.0601,-79.3906,14707.0
Unionville,NC,North Carolina,Union,35.0745,-80.52,6585.0
Mount Olive,NC,North Carolina,Wayne,35.1982,-78.0683,5366.0
North Wilkesboro,NC,North Carolina,Wilkes,36.1728,-81.1391,18217.0
Fuquay-Varina,NC,North Carolina,Wake,35.5956,-78.7801,25865.0
Lumberton,NC,North Carolina,Robeson,34.6309,-79.0181,29681.0
Indian Trail,NC,North Carolina,Union,35.0697,-80.646,38222.0
Archdale,NC,North Carolina,Randolph,35.9035,-79.9612,11631.0
Cherryville,NC,North Carolina,Gaston,35.3844,-81.3781,6667.0
Winston-Salem,NC,North Carolina,Forsyth,36.1029,-80.261,412490.0
Waxhaw,NC,North Carolina,Union,34.9362,-80.743,14194.0
Belmont,NC,North Carolina,Gaston,35.231,-81.0385,10784.0
Durham,NC,North Carolina,Durham,35.9801,-78.9045,400379.0
Hillsborough,NC,North Carolina,Orange,36.068,-79.0994,6568.0
Clemmons,NC,North Carolina,Forsyth,36.0318,-80.3861,20079.0
Eden,NC,North Carolina,Rockingham,36.5029,-79.7421,17019.0
Mooresville,NC,North Carolina,Iredell,35.5842,-80.8246,36543.0
Morrisville,NC,North Carolina,Wake,35.8359,-78.8349,24732.0
High Point,NC,North Carolina,Guilford,35.9899,-79.9937,177412.0
Hope Mills,NC,North Carolina,Cumberland,34.9696,-78.9581,16227.0
Tarboro,NC,North Carolina,Edgecombe,35.9046,-77.5562,13080.0
Walkertown,NC,North Carolina,Forsyth,36.1574,-80.1646,5021.0
Spring Lake,NC,North Carolina,Cumberland,35.184,-78.9963,13168.0
Huntersville,NC,North Carolina,Mecklenburg,35.4055,-80.8741,54839.0
Greenville,NC,North Carolina,Pitt,35.5958,-77.3764,127464.0
Ayden,NC,North Carolina,Pitt,35.4697,-77.4187,5191.0
Asheville,NC,North Carolina,Buncombe,35.5703,-82.5536,299892.0
Sawmills,NC,North Carolina,Caldwell,35.8162,-81.4779,5107.0
Franklin,NC,North Carolina,Macon,35.18,-83.381,7041.0
Greensboro,NC,North Carolina,Guilford,36.096,-79.8275,331894.0
Morehead City,NC,North Carolina,Carteret,34.7307,-76.7383,48637.0
Apex,NC,North Carolina,Wake,35.7248,-78.866,47349.0
Kernersville,NC,North Carolina,Forsyth,36.1065,-80.0848,24066.0
Rockingham,NC,North Carolina,Richmond,34.9389,-79.7606,24135.0
Kings Mountain,NC,North Carolina,Cleveland,35.236,-81.3498,10797.0
Lewisville,NC,North Carolina,Forsyth,36.1029,-80.4167,13710.0
Oak Island,NC,North Carolina,Brunswick,33.9433,-78.1366,12779.0
Jacksonville,NC,North Carolina,Onslow,34.7323,-77.3962,101865.0
Siler City,NC,North Carolina,Chatham,35.7252,-79.4558,9716.0
Carrboro,NC,North Carolina,Orange,35.926,-79.0878,21265.0
Wilmington,NC,North Carolina,New Hanover,34.21,-77.886,242770.0
Mocksville,NC,North Carolina,Davie,35.9002,-80.562,5411.0
Elkin,NC,North Carolina,Surry,36.2619,-80.8442,6691.0
Lincolnton,NC,North Carolina,Lincoln,35.4746,-81.2385,23264.0
Bessemer City,NC,North Carolina,Gaston,35.2848,-81.2846,5548.0
Minot,ND,North Dakota,Ward,48.2375,-101.2779,50845.0
Bismarck,ND,North Dakota,Burleigh,46.8127,-100.7694,96857.0
Mandan,ND,North Dakota,Morton,46.8267,-100.8846,21769.0
Jamestown,ND,North Dakota,Stutsman,46.9065,-98.6927,15297.0
Watford City,ND,North Dakota,McKenzie,47.8021,-103.2748,6390.0
Dickinson,ND,North Dakota,Stark,46.8907,-102.7891,22733.0
Grand Forks,ND,North Dakota,Grand Forks,47.912,-97.0751,66487.0
Valley City,ND,North Dakota,Barnes,46.9225,-98.0071,6670.0
Williston,ND,North Dakota,Williams,48.1834,-103.633,27164.0
West Fargo,ND,North Dakota,Cass,46.8565,-96.9048,34858.0
Fargo,ND,North Dakota,Cass,46.8654,-96.829,202146.0
Wahpeton,ND,North Dakota,Richland,46.2719,-96.6118,11205.0
Chadron,NE,Nebraska,Dawes,42.826,-103.0024,5396.0
Wayne,NE,Nebraska,Wayne,42.2371,-97.0158,5472.0
Ralston,NE,Nebraska,Douglas,41.2005,-96.0354,7329.0
Fremont,NE,Nebraska,Dodge,41.4418,-96.4887,27598.0
Kearney,NE,Nebraska,Buffalo,40.7008,-99.0839,34065.0
Plattsmouth,NE,Nebraska,Cass,41.0053,-95.8943,6573.0
Grand Island,NE,Nebraska,Hall,40.9214,-98.3585,53556.0
Beatrice,NE,Nebraska,Gage,40.2738,-96.7455,12308.0
McCook,NE,Nebraska,Red Willow,40.2046,-100.6214,7393.0
Columbus,NE,Nebraska,Platte,41.436,-97.3559,22846.0
Scottsbluff,NE,Nebraska,Scotts Bluff,41.8676,-103.6618,25678.0
Seward,NE,Nebraska,Seward,40.9096,-97.0961,6879.0
Gretna,NE,Nebraska,Sarpy,41.1313,-96.245,5060.0
Gering,NE,Nebraska,Scotts Bluff,41.8275,-103.6649,8360.0
North Platte,NE,Nebraska,Lincoln,41.1266,-100.764,24578.0
Hastings,NE,Nebraska,Adams,40.5962,-98.3926,24393.0
Schuyler,NE,Nebraska,Colfax,41.4496,-97.062,6149.0
Lincoln,NE,Nebraska,Lancaster,40.8102,-96.6808,280741.0
York,NE,Nebraska,York,40.8708,-97.5947,7724.0
Lexington,NE,Nebraska,Dawson,40.778,-99.7462,10232.0
Alliance,NE,Nebraska,Box Butte,42.1021,-102.8768,8397.0
Blair,NE,Nebraska,Washington,41.5417,-96.1361,7941.0
La Vista,NE,Nebraska,Sarpy,41.1816,-96.0665,17143.0
Sidney,NE,Nebraska,Cheyenne,41.1343,-102.9686,6497.0
Norfolk,NE,Nebraska,Madison,42.0349,-97.4209,26921.0
Nebraska City,NE,Nebraska,Otoe,40.6766,-95.8613,7122.0
Papillion,NE,Nebraska,Sarpy,41.1531,-96.045,19597.0
Bellevue,NE,Nebraska,Sarpy,41.1536,-95.9357,53505.0
South Sioux City,NE,Nebraska,Dakota,42.4636,-96.4149,13120.0
Holdrege,NE,Nebraska,Phelps,40.4392,-99.3751,5398.0
Omaha,NE,Nebraska,Douglas,41.2634,-96.0453,792463.0
Crete,NE,Nebraska,Saline,40.6256,-96.957,7047.0
Dyersburg,TN,Tennessee,Dyer,36.0459,-89.3782,21313.0
Bolivar,TN,Tennessee,Hardeman,35.2656,-89.0148,5089.0
Jonesborough,TN,Tennessee,Washington,36.2959,-82.4765,5333.0
Fayetteville,TN,Tennessee,Lincoln,35.149,-86.5636,9478.0
Columbia,TN,Tennessee,Maury,35.6223,-87.048,37845.0
Lakeland,TN,Tennessee,Shelby,35.2586,-89.7307,12494.0
Dandridge,TN,Tennessee,Jefferson,36.0283,-83.4308,5213.0
Red Bank,TN,Tennessee,Hamilton,35.1116,-85.2962,11813.0
La Vergne,TN,Tennessee,Rutherford,36.021,-86.5574,35071.0
Winchester,TN,Tennessee,Franklin,35.1898,-86.1078,11724.0
Oak Ridge,TN,Tennessee,Anderson,35.9639,-84.2938,29350.0
Elizabethton,TN,Tennessee,Carter,36.3363,-82.238,13854.0
Millersville,TN,Tennessee,Sumner,36.3967,-86.7108,6742.0
Church Hill,TN,Tennessee,Hawkins,36.5206,-82.7142,6740.0
Memphis,TN,Tennessee,Shelby,35.1047,-89.9773,1069661.0
East Ridge,TN,Tennessee,Hamilton,34.9973,-85.2284,21302.0
Lebanon,TN,Tennessee,Wilson,36.2038,-86.3467,33068.0
Gallatin,TN,Tennessee,Sumner,36.3783,-86.4697,35734.0
Loudon,TN,Tennessee,Loudon,35.7414,-84.3699,5750.0
Chattanooga,TN,Tennessee,Hamilton,35.0657,-85.2488,403618.0
Spring Hill,TN,Tennessee,Maury,35.7436,-86.912,40552.0
Martin,TN,Tennessee,Weakley,36.3391,-88.8518,10697.0
Sevierville,TN,Tennessee,Sevier,35.8868,-83.5674,24882.0
Lenoir City,TN,Tennessee,Loudon,35.8113,-84.2817,9106.0
Jefferson City,TN,Tennessee,Jefferson,36.1196,-83.484,8335.0
Arlington,TN,Tennessee,Shelby,35.2595,-89.668,11551.0
LaFollette,TN,Tennessee,Campbell,36.372,-84.1252,19684.0
Covington,TN,Tennessee,Tipton,35.5656,-89.648,8469.0
Greeneville,TN,Tennessee,Greene,36.168,-82.8197,23953.0
Fairview,TN,Tennessee,Williamson,35.9819,-87.1286,7040.0
Savannah,TN,Tennessee,Hardin,35.2211,-88.2356,8391.0
Milan,TN,Tennessee,Gibson,35.9127,-88.7556,7371.0
Munford,TN,Tennessee,Tipton,35.4436,-89.8141,6057.0
Cookeville,TN,Tennessee,Putnam,36.1485,-85.5114,47381.0
Alcoa,TN,Tennessee,Blount,35.8071,-83.9748,9874.0
Clinton,TN,Tennessee,Anderson,36.0986,-84.1283,10106.0
Crossville,TN,Tennessee,Cumberland,35.9526,-85.0294,17335.0
Bartlett,TN,Tennessee,Shelby,35.2337,-89.8195,58622.0
Millington,TN,Tennessee,Shelby,35.3368,-89.8932,10974.0
Hendersonville,TN,Tennessee,Sumner,36.3063,-86.5997,57050.0
Pigeon Forge,TN,Tennessee,Sevier,35.7978,-83.5619,6199.0
McMinnville,TN,Tennessee,Warren,35.6859,-85.7817,15561.0
Mount Juliet,TN,Tennessee,Wilson,36.2004,-86.5122,33263.0
Kingston,TN,Tennessee,Roane,35.8717,-84.4954,5840.0
Union City,TN,Tennessee,Obion,36.4265,-89.0477,10013.0
Paris,TN,Tennessee,Henry,36.2936,-88.3066,10679.0
Clarksville,TN,Tennessee,Montgomery,36.5696,-87.3428,179367.0
Morristown,TN,Tennessee,Hamblen,36.2043,-83.3,60098.0
Henderson,TN,Tennessee,Chester,35.4444,-88.6529,6258.0
Dickson,TN,Tennessee,Dickson,36.0637,-87.3661,17066.0
Atoka,TN,Tennessee,Tipton,35.4229,-89.7862,20478.0
Lexington,TN,Tennessee,Henderson,35.6609,-88.3965,6660.0
Newport,TN,Tennessee,Cocke,35.9614,-83.1977,11415.0
Humboldt,TN,Tennessee,Gibson,35.8254,-88.9045,8543.0
Manchester,TN,Tennessee,Coffee,35.4629,-86.0774,11959.0
Shelbyville,TN,Tennessee,Bedford,35.4991,-86.4518,21083.0
Jackson,TN,Tennessee,Madison,35.6535,-88.8351,73860.0
Sparta,TN,Tennessee,White,35.9348,-85.4724,5613.0
Knoxville,TN,Tennessee,Knox,35.969,-83.9498,581787.0
Tullahoma,TN,Tennessee,Coffee,35.372,-86.2173,17821.0
Greenbrier,TN,Tennessee,Robertson,36.4237,-86.7974,6796.0
Soddy-Daisy,TN,Tennessee,Hamilton,35.2571,-85.174,13217.0
Mount Carmel,TN,Tennessee,Hawkins,36.5612,-82.6615,5427.0
Erwin,TN,Tennessee,Unicoi,36.1455,-82.4115,9503.0
Thompson's Station,TN,Tennessee,Williamson,35.809,-86.9,5194.0
Madisonville,TN,Tennessee,Monroe,35.5234,-84.3637,5617.0
Harriman,TN,Tennessee,Roane,35.9306,-84.5603,23026.0
Johnson City,TN,Tennessee,Washington,36.3404,-82.3803,127134.0
Germantown,TN,Tennessee,Shelby,35.083,-89.7824,39056.0
Farragut,TN,Tennessee,Knox,35.8731,-84.1821,22282.0
Cleveland,TN,Tennessee,Bradley,35.1816,-84.8709,71601.0
Athens,TN,Tennessee,McMinn,35.4573,-84.6042,16328.0
Pulaski,TN,Tennessee,Giles,35.1934,-87.0354,7630.0
Nashville,TN,Tennessee,Davidson,36.1714,-86.7844,1065078.0
Rogersville,TN,Tennessee,Hawkins,36.408,-83.0037,6377.0
Nolensville,TN,Tennessee,Williamson,35.9594,-86.6754,7580.0
Bristol,TN,Tennessee,Sullivan,36.5572,-82.2144,70560.0
Smyrna,TN,Tennessee,Rutherford,35.9732,-86.5242,48596.0
Portland,TN,Tennessee,Sumner,36.5878,-86.5191,11854.0
White House,TN,Tennessee,Sumner,36.4646,-86.6663,11388.0
Rockwood,TN,Tennessee,Roane,35.8692,-84.6731,5443.0
Collierville,TN,Tennessee,Shelby,35.0474,-89.6989,49177.0
Lawrenceburg,TN,Tennessee,Lawrence,35.2497,-87.332,10398.0
South Pittsburg,TN,Tennessee,Marion,35.0109,-85.7183,5562.0
Kingsport,TN,Tennessee,Sullivan,36.522,-82.5452,116745.0
Murfreesboro,TN,Tennessee,Rutherford,35.851,-86.4093,161634.0
Brentwood,TN,Tennessee,Williamson,35.9917,-86.7759,42517.0
Ripley,TN,Tennessee,Lauderdale,35.7446,-89.5359,8422.0
Brownsville,TN,Tennessee,Haywood,35.5881,-89.2574,9389.0
Lafayette,TN,Tennessee,Macon,36.5243,-86.0309,5223.0
Dayton,TN,Tennessee,Rhea,35.4917,-85.0116,10255.0
Maryville,TN,Tennessee,Blount,35.7469,-83.9788,28703.0
Franklin,TN,Tennessee,Williamson,35.9215,-86.8522,74794.0
Goodlettsville,TN,Tennessee,Davidson,36.3323,-86.7032,16950.0
Sweetwater,TN,Tennessee,Monroe,35.6026,-84.4718,5589.0
McKenzie,TN,Tennessee,Carroll,36.138,-88.5083,5307.0
Springfield,TN,Tennessee,Robertson,36.4944,-86.8706,17747.0
Collegedale,TN,Tennessee,Hamilton,35.0522,-85.0488,11437.0
Signal Mountain,TN,Tennessee,Hamilton,35.1448,-85.3457,8573.0
Lewisburg,TN,Tennessee,Marshall,35.4494,-86.7889,10934.0
Oakland,TN,Tennessee,Fayette,35.2256,-89.5377,8193.0
Malverne,NY,New York,Nassau,40.6746,-73.6721,8544.0
Valley Stream,NY,New York,Nassau,40.6647,-73.7044,37673.0
Great Neck Plaza,NY,New York,Nassau,40.7869,-73.726,7003.0
Clifton Springs,NY,New York,Ontario,42.9608,-77.1355,6275.0
Canton,NY,New York,St. Lawrence,44.6,-75.1703,6704.0
Plattsburgh,NY,New York,Clinton,44.6951,-73.4563,29130.0
Goshen,NY,New York,Orange,41.4017,-74.327,5368.0
Syracuse,NY,New York,Onondaga,43.0409,-76.1438,407208.0
Port Jervis,NY,New York,Orange,41.3782,-74.6909,16299.0
Williston Park,NY,New York,Nassau,40.7588,-73.6465,7289.0
New Hempstead,NY,New York,Rockland,41.1488,-74.0485,5440.0
Port Chester,NY,New York,Westchester,41.0052,-73.668,29524.0
Canandaigua,NY,New York,Ontario,42.8885,-77.2805,10369.0
Lockport,NY,New York,Niagara,43.1698,-78.6956,34859.0
Saratoga Springs,NY,New York,Saratoga,43.0674,-73.7775,66945.0
Rome,NY,New York,Oneida,43.2259,-75.491,32128.0
Penn Yan,NY,New York,Yates,42.661,-77.0536,6550.0
Mechanicville,NY,New York,Saratoga,42.9037,-73.6894,5100.0
Corning,NY,New York,Steuben,42.147,-77.0561,19798.0
Cobleskill,NY,New York,Schoharie,42.6787,-74.486,5474.0
Wappingers Falls,NY,New York,Dutchess,41.5986,-73.9178,5506.0
Colonie,NY,New York,Albany,42.7199,-73.8333,7838.0
Airmont,NY,New York,Rockland,41.0994,-74.0989,8856.0
North Syracuse,NY,New York,Onondaga,43.1339,-76.1306,6800.0
Ellenville,NY,New York,Ulster,41.7009,-74.3609,6436.0
Albion,NY,New York,Orleans,43.246,-78.1902,8044.0
Fredonia,NY,New York,Chautauqua,42.4407,-79.3319,10639.0
Bath,NY,New York,Steuben,42.3363,-77.3179,6879.0
Pelham Manor,NY,New York,Westchester,40.893,-73.8057,5565.0
Utica,NY,New York,Oneida,43.0961,-75.226,114350.0
Lake Grove,NY,New York,Suffolk,40.8586,-73.1168,11162.0
North Hills,NY,New York,Nassau,40.7765,-73.6778,5814.0
Oneida,NY,New York,Madison,43.0769,-75.6621,21184.0
Suffern,NY,New York,Rockland,41.1138,-74.1421,10948.0
New Rochelle,NY,New York,Westchester,40.9305,-73.7836,79557.0
Newark,NY,New York,Wayne,43.0418,-77.093,13487.0
Warwick,NY,New York,Orange,41.2551,-74.355,12222.0
Chestnut Ridge,NY,New York,Rockland,41.083,-74.0552,8135.0
Waterloo,NY,New York,Seneca,42.9048,-76.8592,5019.0
Dobbs Ferry,NY,New York,Westchester,41.0127,-73.8698,11093.0
Monticello,NY,New York,Sullivan,41.6519,-74.6874,7527.0
Ossining,NY,New York,Westchester,41.1609,-73.8712,25360.0
Hamburg,NY,New York,Erie,42.7233,-78.8348,9590.0
Middletown,NY,New York,Orange,41.4458,-74.4228,57478.0
Lindenhurst,NY,New York,Suffolk,40.6858,-73.371,27074.0
Geneseo,NY,New York,Livingston,42.799,-77.8095,8461.0
